No.,Time,Source,Destination,Protocol,Length,Info,SourcePort,DestinationPort
30510,253.603374,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30511,253.603596,192.168.1.41,117.219.237.13,QUIC,76,"Protected Payload (KP0), DCID=38a5b80915290a93",61402,443
30512,253.606611,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30513,253.606611,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30514,253.606611,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30515,253.608017,192.168.1.41,117.219.237.13,QUIC,77,"Protected Payload (KP0), DCID=38a5b80915290a93",61402,443
30516,253.608305,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30517,253.610996,192.168.1.41,117.219.237.13,QUIC,77,"Protected Payload (KP0), DCID=38a5b80915290a93",61402,443
30518,253.612138,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30519,253.612138,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30520,253.612138,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30521,253.612138,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30522,253.612138,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30523,253.612138,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30524,253.61322,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30525,253.613415,192.168.1.41,117.219.237.13,QUIC,76,"Protected Payload (KP0), DCID=38a5b80915290a93",61402,443
30526,253.613808,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30527,253.614373,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30528,253.614461,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30529,253.615825,192.168.1.41,117.219.237.13,QUIC,77,"Protected Payload (KP0), DCID=38a5b80915290a93",61402,443
30530,253.623104,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30531,253.623682,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30532,253.624221,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30533,253.624403,192.168.1.41,117.219.237.13,QUIC,76,"Protected Payload (KP0), DCID=38a5b80915290a93",61402,443
30534,253.624894,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30535,253.625465,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30536,253.625567,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30537,253.626713,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30538,253.626899,192.168.1.41,117.219.237.13,QUIC,76,"Protected Payload (KP0), DCID=38a5b80915290a93",61402,443
30539,253.628488,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30540,253.628819,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30541,253.628819,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30542,253.628819,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30543,253.629602,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30544,253.629813,192.168.1.41,117.219.237.13,QUIC,77,"Protected Payload (KP0), DCID=38a5b80915290a93",61402,443
30545,253.647122,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30546,253.647651,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30547,253.648222,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30548,253.648389,192.168.1.41,117.219.237.13,QUIC,77,"Protected Payload (KP0), DCID=38a5b80915290a93",61402,443
30549,253.648855,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30550,253.649251,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30551,253.6495,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30552,253.650095,192.168.1.41,117.219.237.13,QUIC,77,"Protected Payload (KP0), DCID=38a5b80915290a93",61402,443
30553,253.660232,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30554,253.660521,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30555,253.660521,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30556,253.661412,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30557,253.661555,192.168.1.41,117.219.237.13,QUIC,77,"Protected Payload (KP0), DCID=38a5b80915290a93",61402,443
30558,253.662016,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30559,253.662105,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30560,253.663197,192.168.1.41,117.219.237.13,QUIC,78,"Protected Payload (KP0), DCID=38a5b80915290a93",61402,443
30561,253.663304,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30562,253.663917,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30563,253.664505,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30564,253.664657,192.168.1.41,117.219.237.13,QUIC,77,"Protected Payload (KP0), DCID=38a5b80915290a93",61402,443
30565,253.664824,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30566,253.665639,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30567,253.665748,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30568,253.666022,192.168.1.41,117.219.237.13,QUIC,77,"Protected Payload (KP0), DCID=38a5b80915290a93",61402,443
30569,253.666987,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30570,253.667574,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30571,253.668192,192.168.1.41,117.219.237.13,QUIC,78,"Protected Payload (KP0), DCID=38a5b80915290a93",61402,443
30572,253.66827,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30573,253.669188,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30574,253.6697,192.168.1.41,117.219.237.13,QUIC,82,"Protected Payload (KP0), DCID=38a5b80915290a93",61402,443
30575,253.674196,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30576,253.676206,192.168.1.41,117.219.237.13,QUIC,78,"Protected Payload (KP0), DCID=38a5b80915290a93",61402,443
30577,253.685755,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30578,253.685755,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30579,253.685755,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30580,253.685755,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30581,253.685755,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30582,253.685755,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30583,253.685755,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30584,253.685755,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30585,253.686228,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30586,253.686228,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30587,253.686228,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30588,253.686228,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30589,253.686228,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30590,253.686228,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30591,253.686228,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30592,253.686228,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30593,253.686228,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30594,253.686228,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30595,253.686228,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30596,253.686228,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30597,253.686228,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30598,253.686533,192.168.1.41,117.219.237.13,QUIC,77,"Protected Payload (KP0), DCID=38a5b80915290a93",61402,443
30599,253.686956,192.168.1.41,117.219.237.13,QUIC,77,"Protected Payload (KP0), DCID=38a5b80915290a93",61402,443
30600,253.688547,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30601,253.689009,192.168.1.41,117.219.237.13,QUIC,78,"Protected Payload (KP0), DCID=38a5b80915290a93",61402,443
30602,253.689115,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30603,253.689115,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30604,253.689115,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30605,253.691266,192.168.1.41,117.219.237.13,QUIC,78,"Protected Payload (KP0), DCID=38a5b80915290a93",61402,443
30606,253.705746,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30607,253.706296,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30608,253.706932,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30609,253.707107,192.168.1.41,117.219.237.13,QUIC,77,"Protected Payload (KP0), DCID=38a5b80915290a93",61402,443
30610,253.707546,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30611,253.708062,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30612,253.708145,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30613,253.708795,192.168.1.41,117.219.237.13,QUIC,78,"Protected Payload (KP0), DCID=38a5b80915290a93",61402,443
30614,253.716839,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30615,253.716839,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30616,253.716839,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30617,253.716839,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30618,253.716839,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30619,253.716839,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30620,253.717919,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30621,253.718087,192.168.1.41,117.219.237.13,QUIC,77,"Protected Payload (KP0), DCID=38a5b80915290a93",61402,443
30622,253.720692,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30623,253.72106,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30624,253.72106,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30625,253.721631,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30626,253.722006,192.168.1.41,117.219.237.13,QUIC,77,"Protected Payload (KP0), DCID=38a5b80915290a93",61402,443
30627,253.722137,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30628,253.722761,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30629,253.722853,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30630,253.723831,192.168.1.41,117.219.237.13,QUIC,78,"Protected Payload (KP0), DCID=38a5b80915290a93",61402,443
30631,253.724094,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30632,253.724639,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30633,253.725229,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30634,253.725371,192.168.1.41,117.219.237.13,QUIC,77,"Protected Payload (KP0), DCID=38a5b80915290a93",61402,443
30635,253.725817,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30636,253.726057,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30637,253.726526,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30638,253.727117,192.168.1.41,117.219.237.13,QUIC,77,"Protected Payload (KP0), DCID=38a5b80915290a93",61402,443
30639,253.727748,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30640,253.728318,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30641,253.728903,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30642,253.729029,192.168.1.41,117.219.237.13,QUIC,77,"Protected Payload (KP0), DCID=38a5b80915290a93",61402,443
30643,253.729487,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30644,253.730073,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30645,253.730171,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30646,253.730712,192.168.1.41,117.219.237.13,QUIC,77,"Protected Payload (KP0), DCID=38a5b80915290a93",61402,443
30647,253.731425,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30648,253.732,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30649,253.73257,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30650,253.73272,192.168.1.41,117.219.237.13,QUIC,77,"Protected Payload (KP0), DCID=38a5b80915290a93",61402,443
30651,253.733182,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30652,253.733758,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30653,253.733834,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30654,253.734498,192.168.1.41,117.219.237.13,QUIC,78,"Protected Payload (KP0), DCID=38a5b80915290a93",61402,443
30655,253.7351,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30656,253.736351,192.168.1.41,117.219.237.13,QUIC,78,"Protected Payload (KP0), DCID=38a5b80915290a93",61402,443
30657,253.737162,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30658,253.737369,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30659,253.737369,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30660,253.737369,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30661,253.737531,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30662,253.738499,192.168.1.41,117.219.237.13,QUIC,78,"Protected Payload (KP0), DCID=38a5b80915290a93",61402,443
30663,253.758019,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30664,253.759994,192.168.1.41,117.219.237.13,QUIC,78,"Protected Payload (KP0), DCID=38a5b80915290a93",61402,443
30665,253.765879,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30666,253.765879,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30667,253.765879,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30668,253.765879,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30669,253.765879,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30670,253.765879,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30671,253.765879,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30672,253.768081,192.168.1.41,117.219.237.13,QUIC,83,"Protected Payload (KP0), DCID=38a5b80915290a93",61402,443
30673,253.785856,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30674,253.787507,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30675,253.787759,192.168.1.41,117.219.237.13,QUIC,77,"Protected Payload (KP0), DCID=38a5b80915290a93",61402,443
30676,253.790961,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30677,253.791802,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30678,253.792269,192.168.1.41,117.219.237.13,QUIC,77,"Protected Payload (KP0), DCID=38a5b80915290a93",61402,443
30679,253.792407,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30680,253.794077,192.168.1.41,117.219.237.13,QUIC,78,"Protected Payload (KP0), DCID=38a5b80915290a93",61402,443
30681,253.80079,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30682,253.801356,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30683,253.801948,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30684,253.802167,192.168.1.41,117.219.237.13,QUIC,77,"Protected Payload (KP0), DCID=38a5b80915290a93",61402,443
30685,253.802497,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30686,253.802998,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30687,253.80328,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30688,253.804459,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30689,253.804521,192.168.1.41,117.219.237.13,QUIC,78,"Protected Payload (KP0), DCID=38a5b80915290a93",61402,443
30690,253.805015,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30691,253.805569,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30692,253.805716,192.168.1.41,117.219.237.13,QUIC,77,"Protected Payload (KP0), DCID=38a5b80915290a93",61402,443
30693,253.80618,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30694,253.806603,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30695,253.806852,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30696,253.808021,192.168.1.41,117.219.237.13,QUIC,78,"Protected Payload (KP0), DCID=38a5b80915290a93",61402,443
30697,253.808051,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30698,253.808646,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30699,253.809242,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30700,253.809403,192.168.1.41,117.219.237.13,QUIC,78,"Protected Payload (KP0), DCID=38a5b80915290a93",61402,443
30701,253.80983,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30702,253.8104,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30703,253.810498,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30704,253.811758,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30705,253.811909,192.168.1.41,117.219.237.13,QUIC,78,"Protected Payload (KP0), DCID=38a5b80915290a93",61402,443
30706,253.812351,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30707,253.812909,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30708,253.813513,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30709,253.813663,192.168.1.41,117.219.237.13,QUIC,78,"Protected Payload (KP0), DCID=38a5b80915290a93",61402,443
30710,253.814093,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30711,253.814234,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30712,253.816188,192.168.1.41,117.219.237.13,QUIC,79,"Protected Payload (KP0), DCID=38a5b80915290a93",61402,443
30713,253.822366,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30714,253.823376,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30715,253.823812,192.168.1.41,117.219.237.13,QUIC,78,"Protected Payload (KP0), DCID=38a5b80915290a93",61402,443
30716,253.823985,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
30717,253.824524,117.219.237.13,192.168.1.41,QUIC,1392,Protected Payload (KP0),443,61402
